student_id,domain,domain_avg_score,domain_trend,domain_completion_rate,domain_overdue_count,ipsative_zscore,label
SYN-0615,stem_logic,63.3,stable,0.767,1,-1.1883,Emerging
SYN-0615,creative_arts,74.34,improving,0.898,1,0.4689,Developing
SYN-0615,physical_movement,66.77,improving,0.792,4,-0.6672,Emerging
SYN-0616,language_literacy,62.72,declining,0.619,3,-0.125,Emerging
SYN-0616,stem_logic,58.43,stable,0.786,0,-1.5867,Emerging
SYN-0616,creative_arts,65.69,stable,0.711,4,0.8871,Developing
SYN-0616,physical_movement,65.5,improving,0.834,0,0.8246,Strength
SYN-0617,language_literacy,85.5,declining,0.94,1,1.1611,Emerging
SYN-0617,stem_logic,56.02,declining,0.712,3,-0.7593,Emerging
SYN-0617,creative_arts,49.26,declining,0.652,4,-1.1996,Emerging
SYN-0617,physical_movement,79.92,improving,0.757,2,0.7977,Strength
SYN-0618,language_literacy,91.04,declining,1.0,0,0.6893,Emerging
SYN-0618,stem_logic,82.41,stable,0.829,2,-0.008,Developing
SYN-0618,creative_arts,94.17,declining,0.864,1,0.9425,Emerging
SYN-0618,physical_movement,62.44,stable,0.618,1,-1.6237,Emerging
SYN-0619,language_literacy,81.45,stable,0.85,1,1.499,Strength
SYN-0619,stem_logic,70.04,stable,0.734,1,-0.0486,Developing
SYN-0619,creative_arts,60.69,declining,0.804,1,-1.3164,Emerging
SYN-0619,physical_movement,69.41,improving,0.801,2,-0.134,Developing
SYN-0620,language_literacy,91.95,improving,0.928,1,0.6168,Strength
SYN-0620,stem_logic,71.89,stable,0.773,2,-1.7304,Emerging
SYN-0620,creative_arts,91.01,improving,0.775,0,0.5067,Strength
SYN-0620,physical_movement,91.87,improving,0.854,2,0.6069,Strength
SYN-0621,language_literacy,46.91,declining,0.911,0,0.0848,Emerging
SYN-0621,stem_logic,37.38,declining,0.608,2,-0.8679,Emerging
SYN-0621,creative_arts,62.08,improving,0.675,2,1.6025,Developing
SYN-0621,physical_movement,37.87,declining,0.486,2,-0.8195,Emerging
SYN-0622,language_literacy,68.9,stable,0.868,0,-0.5695,Emerging
SYN-0622,stem_logic,79.04,improving,0.869,1,0.1577,Developing
SYN-0622,creative_arts,98.32,improving,1.0,0,1.5412,Strength
SYN-0622,physical_movement,61.1,stable,0.773,2,-1.1294,Emerging
SYN-0623,language_literacy,53.63,stable,0.618,1,-0.2066,Developing
SYN-0623,stem_logic,47.45,declining,0.625,4,-1.0623,Emerging
SYN-0623,creative_arts,52.44,improving,0.803,2,-0.3715,Developing
SYN-0623,physical_movement,66.97,stable,0.757,1,1.6404,Strength
SYN-0624,language_literacy,58.13,declining,0.675,4,-1.5666,Emerging
SYN-0624,stem_logic,82.6,improving,0.768,2,0.874,Strength
SYN-0624,creative_arts,82.53,stable,0.799,0,0.8669,Strength
SYN-0624,physical_movement,72.09,stable,0.792,1,-0.1742,Developing
SYN-0625,language_literacy,88.4,improving,1.0,0,0.7899,Strength
SYN-0625,stem_logic,86.27,improving,0.978,0,0.6087,Strength
SYN-0625,creative_arts,82.74,improving,0.905,0,0.3076,Developing
SYN-0625,physical_movement,59.1,declining,0.807,1,-1.7062,Emerging
SYN-0626,language_literacy,66.85,declining,0.964,1,-0.5363,Emerging
SYN-0626,stem_logic,63.72,stable,0.701,2,-1.1035,Emerging
SYN-0626,creative_arts,78.53,stable,0.895,0,1.5783,Strength
SYN-0626,physical_movement,70.15,stable,0.752,3,0.0615,Developing
SYN-0627,language_literacy,59.24,stable,0.51,3,-1.1038,Emerging
SYN-0627,stem_logic,98.68,improving,1.0,0,1.5929,Strength
SYN-0627,creative_arts,75.46,declining,0.643,1,0.005,Emerging
SYN-0627,physical_movement,68.16,improving,0.831,0,-0.4941,Developing
SYN-0628,language_literacy,97.99,stable,0.996,0,1.0326,Strength
SYN-0628,stem_logic,64.01,stable,0.68,1,-0.7643,Emerging
SYN-0628,creative_arts,55.59,declining,0.673,1,-1.2097,Emerging
SYN-0628,physical_movement,96.26,stable,0.994,0,0.9414,Strength
SYN-0629,language_literacy,80.96,stable,0.729,1,0.5471,Developing
SYN-0629,stem_logic,79.47,improving,0.924,0,0.2146,Developing
SYN-0629,creative_arts,71.0,stable,0.696,1,-1.6779,Emerging
SYN-0629,physical_movement,82.61,stable,0.829,0,0.9162,Strength
SYN-0630,language_literacy,47.88,declining,0.368,7,-0.3795,Emerging
SYN-0630,stem_logic,57.74,stable,0.662,4,0.9339,Developing
SYN-0630,creative_arts,57.58,stable,0.623,2,0.9123,Developing
SYN-0630,physical_movement,39.73,stable,0.399,4,-1.4668,Emerging
SYN-0631,language_literacy,73.08,stable,0.661,1,-0.5107,Emerging
SYN-0631,stem_logic,85.47,improving,1.0,1,1.7303,Strength
SYN-0631,creative_arts,72.68,improving,0.798,0,-0.5832,Emerging
SYN-0631,physical_movement,72.38,stable,0.96,0,-0.6365,Emerging
SYN-0632,language_literacy,100.0,improving,0.829,0,0.9733,Strength
SYN-0632,stem_logic,100.0,stable,1.0,0,0.9733,Strength
SYN-0632,creative_arts,89.84,improving,0.934,1,-0.649,Emerging
SYN-0632,physical_movement,85.77,stable,1.0,0,-1.2977,Emerging
SYN-0633,language_literacy,63.49,declining,0.718,2,0.5729,Emerging
SYN-0633,stem_logic,68.56,improving,0.57,3,1.3338,Developing
SYN-0633,creative_arts,54.61,stable,0.796,2,-0.76,Emerging
SYN-0633,physical_movement,52.04,stable,0.657,2,-1.1468,Emerging
SYN-0634,language_literacy,56.73,stable,0.683,4,-1.2239,Emerging
SYN-0634,stem_logic,64.34,stable,0.881,1,-0.5191,Emerging
SYN-0634,creative_arts,72.9,stable,0.786,0,0.274,Developing
SYN-0634,physical_movement,85.79,improving,0.888,2,1.4689,Strength
SYN-0635,language_literacy,76.56,stable,0.757,2,-1.2288,Emerging
SYN-0635,stem_logic,80.5,stable,0.773,1,-0.7354,Emerging
SYN-0635,creative_arts,95.03,stable,0.863,1,1.0825,Strength
SYN-0635,physical_movement,93.43,stable,0.887,1,0.8817,Strength
SYN-0636,language_literacy,87.28,improving,0.823,2,0.8952,Strength
SYN-0636,stem_logic,84.5,declining,0.976,0,0.4655,Emerging
SYN-0636,creative_arts,83.65,stable,0.92,0,0.3336,Developing
SYN-0636,physical_movement,70.58,stable,0.885,1,-1.6943,Emerging
SYN-0637,language_literacy,52.04,declining,0.54,1,-1.674,Emerging
SYN-0637,stem_logic,65.15,stable,0.855,1,0.2849,Developing
SYN-0637,creative_arts,69.73,stable,0.649,6,0.9699,Developing
SYN-0637,physical_movement,66.04,stable,0.751,3,0.4192,Developing
SYN-0638,language_literacy,80.97,stable,1.0,1,-1.0777,Emerging
SYN-0638,stem_logic,89.04,declining,0.942,0,0.1419,Emerging
SYN-0638,creative_arts,98.41,improving,0.844,1,1.5589,Strength
SYN-0638,physical_movement,83.98,stable,0.869,1,-0.6231,Emerging
SYN-0639,language_literacy,80.3,stable,0.912,0,1.3888,Strength
SYN-0639,stem_logic,57.08,stable,0.759,3,-1.2218,Emerging
SYN-0639,creative_arts,71.93,stable,0.776,1,0.4477,Developing
SYN-0639,physical_movement,62.48,improving,0.727,1,-0.6148,Emerging
SYN-0640,language_literacy,28.19,stable,0.581,5,-0.861,Emerging
SYN-0640,stem_logic,25.61,declining,0.459,0,-1.067,Emerging
SYN-0640,creative_arts,46.46,stable,0.681,1,0.6026,Developing
SYN-0640,physical_movement,55.49,declining,0.492,2,1.3255,Emerging
SYN-0641,language_literacy,70.93,stable,0.87,0,0.72,Strength
SYN-0641,stem_logic,62.15,stable,0.641,0,-0.4089,Developing
SYN-0641,creative_arts,74.05,stable,0.781,3,1.1224,Strength
SYN-0641,physical_movement,54.19,improving,0.659,0,-1.4334,Emerging
SYN-0642,language_literacy,57.09,declining,0.742,1,-1.3971,Emerging
SYN-0642,stem_logic,75.99,improving,0.828,0,0.6094,Strength
SYN-0642,creative_arts,66.18,improving,0.727,1,-0.4327,Developing
SYN-0642,physical_movement,81.75,stable,0.77,1,1.2204,Strength
SYN-0643,language_literacy,65.01,declining,0.783,1,0.4201,Emerging
SYN-0643,stem_logic,66.35,stable,0.777,4,0.5765,Strength
SYN-0643,creative_arts,46.65,declining,0.607,0,-1.7219,Emerging
SYN-0643,physical_movement,67.63,stable,0.869,0,0.7254,Strength
SYN-0644,language_literacy,83.44,stable,0.925,1,0.8928,Strength
SYN-0644,stem_logic,80.28,declining,0.75,2,0.5177,Emerging
SYN-0644,creative_arts,61.67,declining,0.621,0,-1.6902,Emerging
SYN-0644,physical_movement,78.27,declining,0.867,0,0.2796,Emerging
SYN-0645,language_literacy,81.31,declining,0.916,0,-0.2677,Emerging
SYN-0645,stem_logic,81.27,stable,0.809,1,-0.274,Developing
SYN-0645,creative_arts,76.65,declining,0.805,1,-1.0905,Emerging
SYN-0645,physical_movement,92.06,improving,0.966,0,1.6322,Strength
SYN-0646,language_literacy,61.55,stable,0.57,3,-1.128,Emerging
SYN-0646,stem_logic,64.75,stable,0.801,0,-0.6182,Emerging
SYN-0646,creative_arts,78.13,improving,0.782,2,1.5137,Strength
SYN-0646,physical_movement,70.09,declining,0.955,0,0.2326,Emerging
SYN-0647,language_literacy,64.77,declining,0.799,2,0.1848,Emerging
SYN-0647,stem_logic,61.97,improving,0.703,3,-0.131,Developing
SYN-0647,creative_arts,50.44,stable,0.699,1,-1.4317,Emerging
SYN-0647,physical_movement,75.34,stable,0.767,3,1.378,Strength
SYN-0648,language_literacy,52.72,stable,0.621,4,-0.457,Developing
SYN-0648,stem_logic,78.13,declining,0.946,0,1.7002,Emerging
SYN-0648,creative_arts,53.76,improving,0.723,0,-0.3688,Developing
SYN-0648,physical_movement,47.81,declining,0.68,2,-0.8744,Emerging
SYN-0649,language_literacy,46.76,stable,0.563,2,-0.354,Developing
SYN-0649,stem_logic,76.49,stable,0.718,2,1.3537,Developing
SYN-0649,creative_arts,28.92,declining,0.664,1,-1.378,Emerging
SYN-0649,physical_movement,59.51,declining,0.79,1,0.3783,Emerging
SYN-0650,language_literacy,52.9,stable,0.711,2,0.0481,Developing
SYN-0650,stem_logic,49.47,improving,0.882,0,-1.5899,Emerging
SYN-0650,creative_arts,53.63,improving,0.507,1,0.3957,Developing
SYN-0650,physical_movement,55.2,stable,0.586,3,1.146,Developing
SYN-0651,language_literacy,72.52,stable,0.795,1,-1.1311,Emerging
SYN-0651,stem_logic,84.82,improving,0.918,1,1.5414,Strength
SYN-0651,creative_arts,78.45,declining,1.0,0,0.1557,Emerging
SYN-0651,physical_movement,75.12,declining,0.947,0,-0.566,Emerging
SYN-0652,language_literacy,61.55,improving,0.659,3,-0.2186,Developing
SYN-0652,stem_logic,31.29,declining,0.389,4,-1.542,Emerging
SYN-0652,creative_arts,89.21,stable,0.928,0,0.9915,Strength
SYN-0652,physical_movement,84.13,declining,0.83,1,0.769,Emerging
SYN-0653,language_literacy,74.09,stable,0.774,3,1.0288,Strength
SYN-0653,stem_logic,49.68,declining,0.684,5,-0.6717,Emerging
SYN-0653,creative_arts,40.95,stable,0.479,2,-1.28,Emerging
SYN-0653,physical_movement,72.57,stable,0.807,1,0.923,Strength
SYN-0654,language_literacy,67.3,stable,0.583,2,0.0666,Developing
SYN-0654,stem_logic,80.25,declining,0.905,0,1.6061,Emerging
SYN-0654,creative_arts,58.92,declining,0.699,1,-0.9291,Emerging
SYN-0654,physical_movement,60.48,declining,0.896,0,-0.7436,Emerging
SYN-0655,language_literacy,82.99,declining,0.768,1,1.5881,Emerging
SYN-0655,stem_logic,68.84,declining,0.911,1,-1.1617,Emerging
SYN-0655,creative_arts,74.43,stable,0.777,3,-0.0762,Developing
SYN-0655,physical_movement,73.02,declining,0.998,0,-0.3501,Emerging
SYN-0656,language_literacy,33.03,declining,0.637,2,-1.3985,Emerging
SYN-0656,stem_logic,50.89,stable,0.641,0,0.1586,Developing
SYN-0656,creative_arts,47.12,stable,0.562,5,-0.1707,Developing
SYN-0656,physical_movement,65.26,improving,0.851,1,1.4106,Strength
SYN-0657,language_literacy,100.0,stable,0.955,0,0.5774,Strength
SYN-0657,stem_logic,85.42,improving,0.856,0,-1.7321,Emerging
SYN-0657,creative_arts,100.0,stable,0.989,0,0.5774,Strength
SYN-0657,physical_movement,100.0,stable,1.0,0,0.5774,Strength
SYN-0658,language_literacy,82.01,declining,0.698,3,-0.6904,Emerging
SYN-0658,stem_logic,87.43,stable,0.952,0,0.7653,Strength
SYN-0658,creative_arts,88.95,stable,0.814,1,1.1739,Strength
SYN-0658,physical_movement,79.93,improving,0.793,0,-1.2488,Emerging
SYN-0659,language_literacy,55.59,declining,0.529,3,-1.0759,Emerging
SYN-0659,stem_logic,66.71,declining,0.82,1,0.6786,Emerging
SYN-0659,creative_arts,70.47,stable,0.667,4,1.2717,Developing
SYN-0659,physical_movement,56.87,declining,0.648,1,-0.8744,Emerging
SYN-0660,language_literacy,60.04,stable,0.646,1,-1.4965,Emerging
SYN-0660,stem_logic,69.18,stable,0.772,2,0.2911,Developing
SYN-0660,creative_arts,74.29,stable,0.876,1,1.2917,Strength
SYN-0660,physical_movement,67.25,declining,0.589,5,-0.0863,Emerging
SYN-0661,language_literacy,45.73,stable,0.669,3,-1.6148,Emerging
SYN-0661,stem_logic,100.0,stable,1.0,0,1.118,Strength
SYN-0661,creative_arts,84.67,stable,0.861,2,0.3463,Developing
SYN-0661,physical_movement,80.79,improving,0.643,1,0.1505,Developing
SYN-0662,language_literacy,70.61,stable,0.901,0,0.8706,Strength
SYN-0662,stem_logic,67.11,stable,0.669,1,0.0892,Developing
SYN-0662,creative_arts,59.27,stable,0.825,0,-1.6575,Emerging
SYN-0662,physical_movement,69.84,stable,0.814,0,0.6977,Strength
SYN-0663,language_literacy,60.84,declining,0.713,4,-1.4685,Emerging
SYN-0663,stem_logic,84.77,declining,0.883,2,1.0183,Emerging
SYN-0663,creative_arts,82.85,improving,0.854,1,0.8189,Strength
SYN-0663,physical_movement,71.42,declining,0.793,1,-0.3688,Emerging
SYN-0664,language_literacy,77.41,improving,0.848,2,-0.9942,Emerging
SYN-0664,stem_logic,97.2,improving,0.928,1,1.1776,Strength
SYN-0664,creative_arts,77.47,stable,0.777,0,-0.9883,Emerging
SYN-0664,physical_movement,93.8,stable,0.948,0,0.805,Strength
SYN-0665,language_literacy,47.65,declining,0.678,0,-1.042,Emerging
SYN-0665,stem_logic,52.45,improving,0.611,3,-0.026,Developing
SYN-0665,creative_arts,49.98,stable,0.747,1,-0.5485,Emerging
SYN-0665,physical_movement,60.22,improving,0.553,0,1.6164,Developing
SYN-0666,language_literacy,74.95,stable,0.926,0,0.8282,Strength
SYN-0666,stem_logic,74.12,declining,1.0,0,0.758,Emerging
SYN-0666,creative_arts,45.66,stable,0.685,3,-1.6537,Emerging
SYN-0666,physical_movement,65.97,declining,0.756,2,0.0675,Emerging
SYN-0667,language_literacy,34.33,improving,0.35,3,-0.6642,Emerging
SYN-0667,stem_logic,48.86,stable,0.713,1,0.931,Developing
SYN-0667,creative_arts,28.66,stable,0.461,2,-1.2859,Emerging
SYN-0667,physical_movement,49.66,stable,0.538,2,1.0191,Developing
SYN-0668,language_literacy,71.18,declining,0.711,1,1.6409,Emerging
SYN-0668,stem_logic,62.49,improving,0.651,4,-0.0428,Developing
SYN-0668,creative_arts,59.21,stable,0.766,2,-0.6794,Emerging
SYN-0668,physical_movement,57.97,declining,0.749,4,-0.9187,Emerging
SYN-0669,language_literacy,65.11,stable,0.756,2,-1.4628,Emerging
SYN-0669,stem_logic,90.86,stable,0.889,1,1.3464,Strength
SYN-0669,creative_arts,77.74,improving,0.712,7,-0.0845,Developing
SYN-0669,physical_movement,80.36,declining,0.84,1,0.2008,Emerging
SYN-0670,language_literacy,53.57,declining,0.565,1,-1.2953,Emerging
SYN-0670,stem_logic,67.69,improving,0.759,0,0.1986,Developing
SYN-0670,creative_arts,62.33,stable,0.763,1,-0.3685,Developing
SYN-0670,physical_movement,79.66,stable,0.627,1,1.4653,Developing
SYN-0671,language_literacy,95.76,improving,0.993,0,0.6268,Strength
SYN-0671,stem_logic,76.85,declining,0.703,3,-1.7311,Emerging
SYN-0671,creative_arts,95.33,stable,1.0,0,0.5727,Strength
SYN-0671,physical_movement,95.0,improving,0.729,1,0.5316,Developing
SYN-0672,language_literacy,76.87,improving,0.852,1,0.944,Strength
SYN-0672,stem_logic,60.48,stable,0.815,1,-1.597,Emerging
SYN-0672,creative_arts,70.21,stable,0.752,3,-0.0889,Developing
SYN-0672,physical_movement,75.57,declining,0.703,1,0.742,Emerging
SYN-0673,language_literacy,55.92,improving,0.696,1,-0.606,Emerging
SYN-0673,stem_logic,71.22,stable,0.828,1,1.161,Strength
SYN-0673,creative_arts,67.7,stable,0.926,0,0.7547,Strength
SYN-0673,physical_movement,49.82,declining,0.665,1,-1.3097,Emerging
SYN-0674,language_literacy,89.08,improving,0.981,0,0.3856,Developing
SYN-0674,stem_logic,100.0,stable,1.0,0,1.3944,Strength
SYN-0674,creative_arts,70.92,stable,0.774,0,-1.2919,Emerging
SYN-0674,physical_movement,79.62,stable,0.942,1,-0.4881,Developing
SYN-0675,language_literacy,50.08,stable,0.489,3,-0.9087,Emerging
SYN-0675,stem_logic,52.86,declining,0.556,5,-0.3312,Emerging
SYN-0675,creative_arts,62.59,stable,0.724,2,1.6914,Developing
SYN-0675,physical_movement,52.28,declining,0.698,4,-0.4515,Emerging
SYN-0676,language_literacy,50.0,stable,0.49,2,0.2409,Emerging
SYN-0676,stem_logic,48.01,declining,0.653,0,-0.0216,Emerging
SYN-0676,creative_arts,36.71,stable,0.552,5,-1.5092,Emerging
SYN-0676,physical_movement,57.97,stable,0.768,0,1.2899,Strength
SYN-0677,language_literacy,67.98,stable,0.882,0,-1.7179,Emerging
SYN-0677,stem_logic,74.2,stable,0.796,1,0.7649,Strength
SYN-0677,creative_arts,73.31,stable,0.747,1,0.4073,Developing
SYN-0677,physical_movement,73.65,improving,0.921,0,0.5457,Strength
SYN-0678,language_literacy,95.52,stable,1.0,0,0.8392,Strength
SYN-0678,stem_logic,100.0,improving,1.0,0,1.1067,Strength
SYN-0678,creative_arts,70.19,stable,0.717,3,-0.6747,Emerging
SYN-0678,physical_movement,60.21,declining,0.809,1,-1.2711,Emerging
SYN-0679,language_literacy,75.31,improving,0.965,0,-1.387,Emerging
SYN-0679,stem_logic,90.95,stable,0.937,0,0.3916,Developing
SYN-0679,creative_arts,84.45,stable,1.0,0,-0.3471,Developing
SYN-0679,physical_movement,99.32,improving,1.0,0,1.3425,Strength
SYN-0680,language_literacy,61.42,stable,0.756,1,-0.0185,Developing
SYN-0680,stem_logic,68.11,stable,0.903,0,0.3887,Developing
SYN-0680,creative_arts,36.08,declining,0.437,1,-1.5599,Emerging
SYN-0680,physical_movement,81.28,improving,0.769,2,1.1897,Strength
SYN-0681,language_literacy,94.77,improving,0.948,1,0.3086,Developing
SYN-0681,stem_logic,100.0,stable,1.0,0,0.8483,Strength
SYN-0681,creative_arts,97.04,stable,0.718,0,0.5431,Developing
SYN-0681,physical_movement,75.32,declining,0.732,1,-1.7,Emerging
SYN-0682,language_literacy,73.18,stable,0.798,2,-0.8093,Emerging
SYN-0682,stem_logic,84.65,improving,0.852,0,1.1075,Strength
SYN-0682,creative_arts,71.04,stable,0.606,1,-1.1674,Emerging
SYN-0682,physical_movement,83.22,improving,0.861,0,0.8693,Strength
SYN-0683,language_literacy,87.12,stable,0.945,0,0.9417,Strength
SYN-0683,stem_logic,76.21,improving,0.664,1,-1.1982,Emerging
SYN-0683,creative_arts,78.35,stable,0.924,0,-0.7785,Emerging
SYN-0683,physical_movement,87.59,improving,0.723,2,1.0351,Developing
SYN-0684,language_literacy,79.69,improving,1.0,0,0.3951,Developing
SYN-0684,stem_logic,78.75,stable,0.701,0,0.2882,Developing
SYN-0684,creative_arts,61.58,stable,0.678,1,-1.6697,Emerging
SYN-0684,physical_movement,84.88,stable,1.0,1,0.9864,Strength
SYN-0685,language_literacy,43.58,stable,0.55,2,-1.327,Emerging
SYN-0685,stem_logic,58.12,improving,0.786,0,1.0199,Strength
SYN-0685,creative_arts,48.05,declining,0.551,3,-0.6054,Emerging
SYN-0685,physical_movement,57.45,improving,0.781,2,0.9124,Strength
SYN-0686,language_literacy,73.26,improving,0.747,3,-0.6783,Emerging
SYN-0686,stem_logic,79.63,stable,0.939,0,0.0673,Developing
SYN-0686,creative_arts,70.61,declining,0.644,3,-0.9884,Emerging
SYN-0686,physical_movement,92.72,improving,0.879,0,1.5995,Strength
SYN-0687,language_literacy,100.0,stable,1.0,0,0.5774,Strength
SYN-0687,stem_logic,100.0,stable,0.99,0,0.5774,Strength
SYN-0687,creative_arts,100.0,stable,1.0,0,0.5774,Strength
SYN-0687,physical_movement,89.63,declining,0.917,0,-1.7321,Emerging
SYN-0688,language_literacy,80.38,stable,0.979,0,-0.8342,Emerging
SYN-0688,stem_logic,100.0,stable,0.937,1,1.417,Strength
SYN-0688,creative_arts,78.57,stable,1.0,0,-1.0419,Emerging
SYN-0688,physical_movement,91.65,improving,0.888,2,0.459,Developing
SYN-0689,language_literacy,75.98,stable,0.8,2,0.6467,Strength
SYN-0689,stem_logic,74.38,declining,0.674,0,0.324,Emerging
SYN-0689,creative_arts,76.45,stable,0.831,2,0.7406,Strength
SYN-0689,physical_movement,64.29,declining,0.763,1,-1.7112,Emerging
SYN-0690,language_literacy,53.76,declining,0.74,1,0.6209,Emerging
SYN-0690,stem_logic,37.45,stable,0.595,1,-1.4166,Emerging
SYN-0690,creative_arts,45.54,stable,0.612,3,-0.4057,Developing
SYN-0690,physical_movement,58.41,stable,0.734,1,1.2013,Developing
SYN-0691,language_literacy,73.11,declining,0.766,2,-0.8726,Emerging
SYN-0691,stem_logic,85.16,stable,0.871,0,0.3903,Developing
SYN-0691,creative_arts,95.37,improving,0.926,1,1.4597,Strength
SYN-0691,physical_movement,72.1,improving,0.85,1,-0.9774,Emerging
SYN-0692,language_literacy,69.2,stable,0.987,0,-1.3494,Emerging
SYN-0692,stem_logic,75.87,declining,0.658,3,-0.5548,Emerging
SYN-0692,creative_arts,87.09,improving,0.812,0,0.7808,Strength
SYN-0692,physical_movement,89.96,improving,1.0,0,1.1233,Strength
SYN-0693,language_literacy,100.0,stable,0.865,0,0.6565,Strength
SYN-0693,stem_logic,100.0,stable,1.0,0,0.6565,Strength
SYN-0693,creative_arts,95.4,stable,0.955,0,0.4103,Developing
SYN-0693,physical_movement,55.5,declining,0.791,2,-1.7233,Emerging
SYN-0694,language_literacy,68.94,declining,0.923,0,-0.1362,Emerging
SYN-0694,stem_logic,66.46,stable,0.599,2,-0.5221,Emerging
SYN-0694,creative_arts,63.44,stable,0.602,2,-0.9922,Emerging
SYN-0694,physical_movement,80.44,improving,0.719,2,1.6506,Developing
SYN-0695,language_literacy,63.05,declining,0.659,1,-0.2848,Emerging
SYN-0695,stem_logic,69.37,stable,0.652,2,0.5715,Developing
SYN-0695,creative_arts,54.26,stable,0.774,0,-1.4758,Emerging
SYN-0695,physical_movement,73.93,declining,0.83,2,1.1892,Emerging
